,Product_ID,Average_rating,Minimum_ratings,Maximum_rating,ONE_Star_Rating,TWO_Star_Rating,THREE_Star_Rating,FOUR_Star_Rating,FIVE_Star_Rating,Total_ratings
37821,B0155ZYNCK,3,1,5,0,0,0,0,3,5
37822,B01562HO32,4,4,5,0,0,0,0,4,7
37823,B01562LM2G,3,2,5,0,0,0,0,17,4
37824,B01563GPHM,4,3,5,0,0,0,0,4,4
37825,B01563UKSM,5,5,5,0,0,0,0,115,4
37826,B01568AJBU,5,5,5,0,0,0,0,2,3
37827,B0156ANCIA,4,4,5,0,0,0,0,3,2
37828,B0156C28JW,4,1,5,0,0,0,0,4,10
37829,B0156CC1J4,3,1,5,0,0,0,0,3,9
37830,B0156CCW5M,5,5,5,0,0,0,0,9,4
37831,B0156CM004,3,1,5,0,0,0,0,3,8
37832,B0156E2ARU,4,3,5,0,0,0,0,2,3
37833,B0156EHTGM,4,3,5,0,0,0,0,6,5
37834,B0156FBXEA,5,5,5,0,0,0,0,38,6
37835,B0156FZDK0,4,4,5,0,0,0,0,4,10
37836,B0156G6R5O,5,5,5,0,0,0,0,10,6
37837,B0156GF3O0,4,4,5,0,0,0,0,95,4
37838,B0156GKWD2,3,1,5,0,0,0,0,5,16
37839,B0156H7VUS,4,3,5,0,0,0,0,7,5
37840,B0156HCJQO,4,1,5,0,0,0,0,8,54
37841,B0156IVTZ0,4,2,5,0,0,0,0,4,9
37842,B0156KW4HA,3,1,5,0,0,0,0,5,3
37843,B0156LCTHE,5,5,5,0,0,0,0,6,5
37844,B0156MFBQ4,4,4,5,0,0,0,0,1,4
37845,B0156MR1KS,4,4,5,0,0,0,0,2,3
37846,B0156O1G1Q,5,5,5,0,0,0,0,4,3
37847,B0156U5QT8,4,3,5,0,0,0,0,9,14
37848,B0156VDSPG,3,1,5,0,0,0,0,1,12
37849,B0156XS1OC,4,2,5,0,0,0,0,6,20
37850,B0156XSXLI,4,2,5,0,0,0,0,2,6
37851,B0156XTS7Q,3,1,5,0,0,0,0,7,52
37852,B0156XUORO,4,1,5,0,0,0,0,1,24
37853,B0156YSBQO,3,1,5,0,0,0,0,15,15
37854,B01572NDQI,4,1,5,0,0,0,0,8,26
37855,B0157671QC,4,1,5,0,0,0,0,5,44
37856,B015783JP2,3,1,5,0,0,0,0,7,14
37857,B01579II0M,4,3,5,0,0,0,0,5,5
37858,B0157C5YKG,4,4,5,0,0,0,0,29,3
37859,B0157C5YSI,2,1,5,0,0,0,0,5,7
37860,B0157CKOOC,2,2,5,0,0,0,0,13,5
37861,B0157CL2ZM,3,1,5,0,0,0,0,7,5
37862,B0157CMQRU,3,1,5,0,0,0,0,14,6
37863,B0157E2OOS,5,5,5,0,0,0,0,2,4
37864,B0157EDPLE,4,4,5,0,0,0,0,21,3
37865,B0157HDUBQ,4,3,5,0,0,0,0,14,5
37866,B0157HM8QO,2,1,5,0,0,0,0,14,6
37867,B0157N7E12,4,1,5,0,0,0,0,25,49
37868,B0157PAZF2,4,3,5,0,0,0,0,1,7
37869,B0157Q2PUE,4,1,5,0,0,0,0,6,4
37870,B0157QFTEI,4,1,5,0,0,0,0,3,27
37871,B0157QFXA8,4,1,5,0,0,0,0,9,26
37872,B0157QLLEA,3,1,5,0,0,0,0,8,4
37873,B0157RBRGG,4,2,5,0,0,0,0,1,4
37874,B0157RHV8O,4,1,5,0,0,0,0,5,22
37875,B0157S8CLI,3,1,5,0,0,0,0,5,9
37876,B0157V34PO,3,1,5,0,0,0,0,3,17
37877,B0157WIG7E,2,1,5,0,0,0,0,2,6
37878,B0157YQEEE,3,2,5,0,0,0,0,7,8
37879,B0157YSGDQ,4,2,5,0,0,0,0,24,5
37880,B0157Z549O,4,4,5,0,0,0,0,3,5
37881,B0157Z54DU,4,4,5,0,0,0,0,16,7
37882,B0157ZJ94K,3,1,5,0,0,0,0,11,30
37883,B01581KWSA,5,5,5,0,0,0,0,5,2
37884,B01582ELMC,4,1,5,0,0,0,0,4,128
37885,B01583AJVI,4,4,5,0,0,0,0,2,15
37886,B01588HS6M,3,2,5,0,0,0,0,3,5
37887,B0158A93UO,3,2,5,0,0,0,0,2,4
37888,B0158B64HI,3,2,4,0,0,0,0,6,4
37889,B0158CMQRO,3,1,5,0,0,0,0,2,7
37890,B0158ENJO6,4,3,5,0,0,0,0,1,2
37891,B0158EVZEW,4,2,5,0,0,0,0,1,10
37892,B0158H6CTM,4,1,5,0,0,0,0,4,48
37893,B0158IK8MI,4,2,5,0,0,0,0,10,27
37894,B0158IQ00M,3,2,5,0,0,0,0,8,3
37895,B0158JR2X0,4,1,5,0,0,0,0,1,6
37896,B0158JRALY,4,3,5,0,0,0,0,4,6
37897,B0158QR2LA,3,1,5,0,0,0,0,4,8
37898,B0158SO8EW,4,1,5,0,0,0,0,29,32
37899,B0158TUK3Y,4,3,5,0,0,0,0,35,6
37900,B0158YT96I,4,1,5,0,0,0,0,5,84
37901,B015953RGO,4,3,5,0,0,0,0,12,9
37902,B01595SI9U,3,1,5,0,0,0,0,5,34
37903,B01597WJ0M,4,2,5,0,0,0,0,7,6
37904,B0159C36HM,3,3,4,0,0,0,0,6,3
37905,B0159FM3QY,4,4,5,0,0,0,0,10,9
37906,B0159J0718,5,5,5,0,0,0,0,1,3
37907,B0159K38S6,4,3,5,0,0,0,0,22,4
37908,B0159O6MOE,5,5,5,0,0,0,0,1,1
37909,B0159OTPG6,4,3,5,0,0,0,0,3,6
37910,B0159PEACE,4,2,5,0,0,0,0,10,4
37911,B0159PEBUA,4,1,5,0,0,0,0,9,28
37912,B0159Q2TOE,4,3,5,0,0,0,0,2,6
37913,B0159QHFGG,4,2,5,0,0,0,0,7,72
37914,B0159S9REM,3,1,5,0,0,0,0,3,5
37915,B0159UCOB8,3,1,5,0,0,0,0,10,11
37916,B0159W3H76,2,2,4,0,0,0,0,9,5
37917,B0159WIS2U,4,2,5,0,0,0,0,5,8
37918,B0159XSF2M,2,1,5,0,0,0,0,2,5
37919,B0159XYNE6,3,1,5,0,0,0,0,4,19
37920,B0159ZCI0K,4,3,5,0,0,0,0,3,4
37921,B015A29YAY,3,1,5,0,0,0,0,5,4
37922,B015A2PJ76,1,1,1,0,0,0,0,16,2
37923,B015A3BFLY,4,2,5,0,0,0,0,4,7
37924,B015A4HJWW,4,2,5,0,0,0,0,12,13
37925,B015A63P6E,3,1,5,0,0,0,0,5,4
37926,B015AA40IM,3,1,5,0,0,0,0,6,15
37927,B015AB23BM,2,1,3,0,0,0,0,6,4
37928,B015AC7Q6S,4,4,5,0,0,0,0,2,5
37929,B015AH8BQM,2,1,5,0,0,0,0,14,3
37930,B015AH8TQE,4,1,5,0,0,0,0,2,97
37931,B015AL5TR2,4,2,5,0,0,0,0,2,6
37932,B015AR5D4U,3,1,5,0,0,0,0,13,6
37933,B015B1A1CY,4,1,5,0,0,0,0,7,8
37934,B015B2CLO4,4,1,5,0,0,0,0,9,21
37935,B015B3LORS,3,1,5,0,0,0,0,2,7
37936,B015B3TG00,4,3,5,0,0,0,0,3,6
37937,B015B7PFW4,3,1,5,0,0,0,0,4,22
37938,B015B9QR1A,4,1,5,0,0,0,0,1,7
37939,B015BANGDG,3,1,5,0,0,0,0,113,3
37940,B015BAQ4UI,4,3,5,0,0,0,0,117,4
37941,B015BFGM78,4,1,5,0,0,0,0,3,7
37942,B015BH252W,4,1,5,0,0,0,0,1,24
37943,B015BHBYEM,4,1,5,0,0,0,0,9,32
37944,B015BI2EHW,3,1,5,0,0,0,0,14,7
37945,B015BM0YXY,4,1,5,0,0,0,0,15,12
37946,B015BMXATO,4,3,5,0,0,0,0,2,6
37947,B015C1G2L2,5,5,5,0,0,0,0,11,1
37948,B015C1OSMC,3,1,5,0,0,0,0,1,4
37949,B015C5X4G4,5,5,5,0,0,0,0,2,4
37950,B015C8V7OM,4,2,5,0,0,0,0,4,9
37951,B015CALZ6K,4,1,5,0,0,0,0,2,5
37952,B015CBKOIE,4,4,5,0,0,0,0,4,10
37953,B015CCXN7M,4,1,5,0,0,0,0,16,6
37954,B015CD6NVE,4,1,5,0,0,0,0,4,34
37955,B015CF235M,3,1,5,0,0,0,0,4,23
37956,B015CF36TY,4,1,5,0,0,0,0,15,21
37957,B015CF9828,3,1,5,0,0,0,0,18,5
37958,B015CFA50C,4,4,5,0,0,0,0,16,10
37959,B015CJCW5E,4,1,5,0,0,0,0,13,102
37960,B015CM8PPM,1,1,1,0,0,0,0,9,2
37961,B015CMB2MA,5,5,5,0,0,0,0,10,3
37962,B015CNBTWW,5,5,5,0,0,0,0,11,3
37963,B015COAIIM,4,2,5,0,0,0,0,1,7
37964,B015COALQQ,4,2,5,0,0,0,0,14,9
37965,B015COAN7I,4,2,5,0,0,0,0,5,21
37966,B015COAOIG,4,4,5,0,0,0,0,6,5
37967,B015COHTZM,4,1,5,0,0,0,0,2,16
37968,B015COMZCO,3,3,5,0,0,0,0,10,4
37969,B015CPQJ6Q,4,4,5,0,0,0,0,15,2
37970,B015CULMWC,5,5,5,0,0,0,0,10,3
37971,B015CWDM9G,4,1,5,0,0,0,0,19,11
37972,B015CWEF10,4,2,5,0,0,0,0,5,4
37973,B015CXAF2W,4,3,5,0,0,0,0,5,11
37974,B015D1V3HE,3,1,5,0,0,0,0,5,5
37975,B015D4EIIM,3,1,5,0,0,0,0,23,6
37976,B015DEBD9Y,4,4,5,0,0,0,0,36,7
37977,B015DFB18Q,4,3,5,0,0,0,0,38,16
37978,B015DFW9QO,4,4,5,0,0,0,0,10,4
37979,B015DG22ZG,4,2,5,0,0,0,0,2,6
37980,B015DG4NWQ,5,5,5,0,0,0,0,3,5
37981,B015DG6O64,4,3,5,0,0,0,0,3,4
37982,B015DGENSK,5,5,5,0,0,0,0,9,15
37983,B015DH7ZS4,4,3,5,0,0,0,0,3,6
37984,B015DJ7BCC,4,1,5,0,0,0,0,4,11
37985,B015DK4SQ8,3,1,5,0,0,0,0,9,5
37986,B015DLVEZ0,3,1,5,0,0,0,0,4,3
37987,B015DMIAOC,4,3,5,0,0,0,0,13,6
37988,B015DMSL8W,3,3,4,0,0,0,0,18,3
37989,B015DNA96S,4,1,5,0,0,0,0,11,9
37990,B015DNJCTS,3,2,4,0,0,0,0,1,5
37991,B015DOLP9W,5,5,5,0,0,0,0,10,2
37992,B015DP2M3Y,4,1,5,0,0,0,0,1,8
37993,B015DP2M5C,4,1,5,0,0,0,0,12,9
37994,B015DP2MHA,4,1,5,0,0,0,0,4,13
37995,B015DP8TRC,4,1,5,0,0,0,0,2,49
37996,B015DPJ746,4,1,5,0,0,0,0,4,23
37997,B015DQOZLK,3,1,5,0,0,0,0,11,3
37998,B015DVIH6E,3,2,5,0,0,0,0,4,6
37999,B015DVKJCO,3,1,5,0,0,0,0,2,11
38000,B015DVY6VY,4,1,5,0,0,0,0,5,10
38001,B015DX8PXC,3,1,5,0,0,0,0,3,9
38002,B015DXEIBA,3,2,5,0,0,0,0,2,3
38003,B015DXFXGO,4,3,5,0,0,0,0,6,8
38004,B015DY5P7U,3,2,4,0,0,0,0,5,3
38005,B015E08JQM,3,1,5,0,0,0,0,3,2
38006,B015E0ACLM,2,2,2,0,0,0,0,2,1
38007,B015E0EBE6,2,1,5,0,0,0,0,2,10
38008,B015E0H6U2,3,1,5,0,0,0,0,4,64
38009,B015E0OMLI,4,1,5,0,0,0,0,5,10
38010,B015E0Q18U,3,2,5,0,0,0,0,5,7
38011,B015E1FDWE,4,3,5,0,0,0,0,6,5
38012,B015E26M14,4,3,5,0,0,0,0,8,4
38013,B015E2PWGU,3,1,5,0,0,0,0,10,10
38014,B015E2Q70A,3,1,5,0,0,0,0,1,9
38015,B015E2TQQM,5,5,5,0,0,0,0,7,3
38016,B015E2XC0I,4,3,5,0,0,0,0,5,4
38017,B015E3QG96,4,2,5,0,0,0,0,163,5
38018,B015E3YBUM,4,2,5,0,0,0,0,2,6
38019,B015E3YC42,4,4,5,0,0,0,0,1,4
38020,B015E42KP4,3,1,5,0,0,0,0,39,9
38021,B015E4HGDU,4,1,5,0,0,0,0,2,15
38022,B015E511QW,3,1,5,0,0,0,0,5,4
38023,B015E5WCGA,4,1,5,0,0,0,0,7,143
38024,B015E6G60W,4,1,5,0,0,0,0,6,4
38025,B015E7F9ZE,3,1,5,0,0,0,0,2,5
38026,B015E7FGF2,4,4,5,0,0,0,0,8,6
38027,B015E7FI3M,4,3,5,0,0,0,0,1,3
38028,B015E8M9H4,5,5,5,0,0,0,0,4,6
38029,B015E8V5LU,4,1,5,0,0,0,0,4,6
38030,B015E8V7K4,5,5,5,0,0,0,0,4,4
38031,B015E8VCJK,4,1,5,0,0,0,0,2,10
38032,B015E8VH1S,4,1,5,0,0,0,0,5,5
38033,B015E8VILW,4,2,5,0,0,0,0,1,4
38034,B015E8VN8U,5,5,5,0,0,0,0,7,4
38035,B015E8VUV0,4,1,5,0,0,0,0,3,8
38036,B015E8VWEU,4,3,5,0,0,0,0,4,6
38037,B015E8W1RC,4,4,5,0,0,0,0,16,12
38038,B015E9F6FU,4,2,5,0,0,0,0,5,7
38039,B015ECPW0G,2,1,5,0,0,0,0,2,8
38040,B015EETVJW,2,1,5,0,0,0,0,8,6
38041,B015EG0UV8,4,1,5,0,0,0,0,5,4
38042,B015EH66OC,4,2,5,0,0,0,0,8,89
38043,B015EH66S8,4,2,5,0,0,0,0,2,11
38044,B015EHQZOS,4,2,5,0,0,0,0,8,28
38045,B015EKPE56,4,4,5,0,0,0,0,2,7
38046,B015EL8GZA,4,4,5,0,0,0,0,2,9
38047,B015ELDHAY,5,5,5,0,0,0,0,2,8
38048,B015EMT612,3,1,5,0,0,0,0,5,7
38049,B015EO0BP0,3,1,5,0,0,0,0,18,5
38050,B015EO2XGA,4,2,5,0,0,0,0,5,7
38051,B015EOD9KO,3,1,5,0,0,0,0,7,25
38052,B015EQ9BRC,4,1,5,0,0,0,0,24,9
38053,B015ESI950,3,1,5,0,0,0,0,3,9
38054,B015ET3V1Q,4,4,5,0,0,0,0,3,11
38055,B015ETZ33K,5,5,5,0,0,0,0,2,3
38056,B015EVBJ90,4,2,5,0,0,0,0,4,32
38057,B015EW7IVC,3,1,5,0,0,0,0,2,14
38058,B015EW7JW0,4,4,5,0,0,0,0,3,8
38059,B015EW7KGK,3,1,5,0,0,0,0,2,9
38060,B015EW7LKA,4,3,5,0,0,0,0,1,8
38061,B015EZ0SMK,3,1,5,0,0,0,0,17,2
38062,B015F1VCFA,4,1,5,0,0,0,0,12,12
38063,B015F5MWE6,4,1,5,0,0,0,0,7,6
38064,B015F7N054,3,1,5,0,0,0,0,4,9
38065,B015F8DXZK,3,2,5,0,0,0,0,2,11
38066,B015F8VXVG,4,4,5,0,0,0,0,8,6
38067,B015F93W9Q,5,5,5,0,0,0,0,6,6
38068,B015F9FG36,4,1,5,0,0,0,0,9,18
38069,B015F9J6UU,5,5,5,0,0,0,0,18,2
38070,B015F9MKUS,3,1,5,0,0,0,0,4,7
38071,B015FAAQ30,3,2,5,0,0,0,0,38,3
38072,B015FAOVHW,2,1,5,0,0,0,0,3,5
38073,B015FB9HI4,3,1,5,0,0,0,0,3,7
38074,B015FC1J3Y,3,1,4,0,0,0,0,1,4
38075,B015FCTKDK,3,1,5,0,0,0,0,14,6
38076,B015FH4I0K,3,1,5,0,0,0,0,15,10
38077,B015FIBJ10,4,4,5,0,0,0,0,5,3
38078,B015FJ6NYC,2,1,4,0,0,0,0,1,7
38079,B015FKC6BA,4,2,5,0,0,0,0,5,14
38080,B015FKCBJ2,2,1,5,0,0,0,0,11,3
38081,B015FKHX4A,3,1,5,0,0,0,0,1,5
38082,B015FL7TNO,5,5,5,0,0,0,0,4,7
38083,B015FL7UUQ,4,3,5,0,0,0,0,1,6
38084,B015FL7YIE,4,1,5,0,0,0,0,13,7
38085,B015FL8DTS,4,2,5,0,0,0,0,7,8
38086,B015FL8E38,3,1,5,0,0,0,0,3,4
38087,B015FL8NYS,4,3,5,0,0,0,0,5,4
38088,B015FL9OXC,4,1,5,0,0,0,0,2,6
38089,B015FLAAXU,3,1,5,0,0,0,0,9,3
38090,B015FLAK1W,5,5,5,0,0,0,0,7,5
38091,B015FLEF2M,2,1,5,0,0,0,0,4,4
38092,B015FLFC56,5,5,5,0,0,0,0,8,3
38093,B015FMJEXG,3,1,5,0,0,0,0,16,19
38094,B015FNN2Q0,4,1,5,0,0,0,0,4,7
38095,B015FNWD1K,4,1,5,0,0,0,0,2,8
38096,B015FPLN3C,4,3,5,0,0,0,0,8,2
38097,B015FPMEKI,4,2,5,0,0,0,0,36,9
38098,B015FSHGBW,3,1,5,0,0,0,0,3,6
38099,B015FWE52Q,4,4,5,0,0,0,0,3,3
38100,B015FZLA8A,4,1,5,0,0,0,0,6,27
38101,B015G0QS7C,5,5,5,0,0,0,0,4,4
38102,B015G2Z1UA,4,1,5,0,0,0,0,3,38
38103,B015G2Z83A,4,1,5,0,0,0,0,6,61
38104,B015G2ZIIU,4,2,5,0,0,0,0,4,27
38105,B015G313AQ,4,3,5,0,0,0,0,9,8
38106,B015G3MVTI,4,2,5,0,0,0,0,4,4
38107,B015G3Z0FA,5,5,5,0,0,0,0,3,5
38108,B015GB2MIU,4,4,5,0,0,0,0,3,2
38109,B015GB2MOY,2,1,3,0,0,0,0,3,3
38110,B015GBA6HE,4,1,5,0,0,0,0,3,16
38111,B015GBA8AE,3,2,5,0,0,0,0,17,7
38112,B015GCWUWC,4,2,5,0,0,0,0,6,6
38113,B015GDVMIO,4,1,5,0,0,0,0,10,35
38114,B015GG8MPC,4,3,5,0,0,0,0,4,3
38115,B015GGJBG6,4,1,5,0,0,0,0,4,13
38116,B015GHQHZ8,4,1,5,0,0,0,0,4,175
38117,B015GHQKDW,4,1,5,0,0,0,0,15,108
38118,B015GO47HG,4,2,5,0,0,0,0,8,5
38119,B015GPJU3Q,4,3,5,0,0,0,0,11,10
38120,B015GQFM0A,4,4,5,0,0,0,0,2,6
38121,B015GS3TNA,3,1,5,0,0,0,0,3,5
38122,B015GS69NC,3,1,5,0,0,0,0,11,16
38123,B015GYB6IY,4,4,5,0,0,0,0,10,6
38124,B015GZVWDM,3,1,5,0,0,0,0,3,2
38125,B015H0H24O,3,1,5,0,0,0,0,5,12
38126,B015H0HYLA,3,2,5,0,0,0,0,3,16
38127,B015H2DMHS,4,2,5,0,0,0,0,2,21
38128,B015H2F0JQ,3,1,5,0,0,0,0,11,6
38129,B015H2SVHY,4,1,5,0,0,0,0,2,10
38130,B015H2YRZO,4,1,5,0,0,0,0,6,30
38131,B015H435D2,4,3,5,0,0,0,0,3,9
38132,B015H5RQ68,3,1,5,0,0,0,0,4,14
38133,B015H5XW5W,3,1,5,0,0,0,0,3,8
38134,B015H5XYCS,3,1,5,0,0,0,0,10,51
38135,B015H5Y0LC,2,1,4,0,0,0,0,3,5
38136,B015H84PHI,5,5,5,0,0,0,0,12,2
38137,B015H85TY6,4,2,5,0,0,0,0,3,11
38138,B015H8STXO,2,1,3,0,0,0,0,3,4
38139,B015H8T5TG,4,1,5,0,0,0,0,6,14
38140,B015H8U2E8,3,2,5,0,0,0,0,3,3
38141,B015H8UIWO,3,1,5,0,0,0,0,4,14
38142,B015H8UNHO,3,1,5,0,0,0,0,3,4
38143,B015H8VCBA,4,1,5,0,0,0,0,32,22
38144,B015H8XIWG,4,2,5,0,0,0,0,3,9
38145,B015H9I1WM,4,3,5,0,0,0,0,5,5
38146,B015H9IQH2,4,4,5,0,0,0,0,3,3
38147,B015H9OL1W,5,5,5,0,0,0,0,7,6
38148,B015H9PIUK,4,2,5,0,0,0,0,1,4
38149,B015H9SECE,4,3,5,0,0,0,0,14,3
38150,B015H9T1B2,3,1,5,0,0,0,0,2,8
38151,B015H9XJMY,4,4,5,0,0,0,0,4,5
38152,B015HBCSHO,3,2,5,0,0,0,0,60,6
38153,B015HCU8L6,4,2,5,0,0,0,0,4,28
38154,B015HD4BIQ,4,3,5,0,0,0,0,6,3
38155,B015HD4BJU,3,1,5,0,0,0,0,2,6
38156,B015HD6Z4E,4,4,5,0,0,0,0,1,4
38157,B015HDBRRY,4,2,5,0,0,0,0,4,23
38158,B015HDF90A,4,2,5,0,0,0,0,3,20
38159,B015HDLT9A,4,4,5,0,0,0,0,4,7
38160,B015HI19HC,2,1,5,0,0,0,0,2,9
38161,B015HJFX96,4,3,5,0,0,0,0,50,14
38162,B015HJNDB6,3,1,5,0,0,0,0,2,4
38163,B015HLPY0W,4,2,5,0,0,0,0,4,10
38164,B015HMZJ5Q,3,1,5,0,0,0,0,8,8
38165,B015HN2M5K,4,1,5,0,0,0,0,3,19
38166,B015HPTEV8,4,3,5,0,0,0,0,3,3
38167,B015HR93XK,3,1,5,0,0,0,0,2,14
38168,B015HSR958,3,1,5,0,0,0,0,109,51
38169,B015HSS4AM,4,1,5,0,0,0,0,5,28
38170,B015HSS60K,2,1,5,0,0,0,0,2,23
38171,B015HT16LA,3,1,5,0,0,0,0,22,43
38172,B015HT8OJC,4,1,5,0,0,0,0,20,25
38173,B015HTXGO0,4,4,5,0,0,0,0,47,3
38174,B015HU02GO,3,1,5,0,0,0,0,6,7
38175,B015HUMJVA,4,2,5,0,0,0,0,3,10
38176,B015HUMNV6,4,4,5,0,0,0,0,7,19
38177,B015HUMOO2,4,1,5,0,0,0,0,3,28
38178,B015HUQZHE,4,1,5,0,0,0,0,7,8
38179,B015HV2I8I,5,5,5,0,0,0,0,5,4
38180,B015HV2IFG,3,1,5,0,0,0,0,3,20
38181,B015HW080C,3,1,5,0,0,0,0,3,5
38182,B015HWQUN6,4,4,5,0,0,0,0,4,4
38183,B015I0OTPI,4,1,5,0,0,0,0,6,45
38184,B015I2I6FA,4,2,5,0,0,0,0,3,5
38185,B015IFM77U,3,2,5,0,0,0,0,1,5
38186,B015IGALQS,4,1,5,0,0,0,0,3,13
38187,B015IH9J42,4,3,5,0,0,0,0,5,6
38188,B015IHN1S2,4,4,5,0,0,0,0,5,5
38189,B015IHN970,5,5,5,0,0,0,0,30,5
38190,B015II5P3A,2,1,4,0,0,0,0,4,3
38191,B015IICIC6,4,1,5,0,0,0,0,1,24
38192,B015IJ3JNM,4,3,5,0,0,0,0,2,13
38193,B015IJVW36,4,2,5,0,0,0,0,3,4
38194,B015IKL8T8,3,1,5,0,0,0,0,1,4
38195,B015IN4VOO,4,2,5,0,0,0,0,2,15
38196,B015IOSU1I,4,4,5,0,0,0,0,37,5
38197,B015IRJCX0,5,5,5,0,0,0,0,3,1
38198,B015IT8A54,4,3,5,0,0,0,0,7,5
38199,B015IUYU66,5,5,5,0,0,0,0,23,2
38200,B015IVV2LQ,3,1,5,0,0,0,0,4,7
38201,B015IWRBOW,2,2,3,0,0,0,0,1,2
38202,B015IXGAX4,4,4,5,0,0,0,0,3,6
38203,B015IY2230,3,3,5,0,0,0,0,8,3
38204,B015IYLU9W,4,4,5,0,0,0,0,2,6
38205,B015IYN19O,4,1,5,0,0,0,0,6,15
38206,B015IZOH28,4,4,5,0,0,0,0,5,9
38207,B015J0C1SO,4,1,5,0,0,0,0,2,23
38208,B015J0LCFM,4,3,5,0,0,0,0,25,5
38209,B015J1K0PO,3,1,5,0,0,0,0,19,17
38210,B015J5YU7Y,3,1,5,0,0,0,0,9,4
38211,B015J6K4FK,4,3,5,0,0,0,0,3,6
38212,B015J80RCS,3,1,5,0,0,0,0,2,44
38213,B015JB3PX8,5,5,5,0,0,0,0,3,4
38214,B015JB3R7M,4,3,5,0,0,0,0,2,16
38215,B015JCI5HS,4,1,5,0,0,0,0,4,13
38216,B015JEE54I,4,1,5,0,0,0,0,1,14
38217,B015JH9E0U,4,3,5,0,0,0,0,2,11
38218,B015JHTNCO,3,1,5,0,0,0,0,2,14
38219,B015JINPFY,4,1,5,0,0,0,0,1,15
38220,B015JK9OBG,3,3,5,0,0,0,0,4,7
38221,B015JKXOFI,5,5,5,0,0,0,0,4,7
38222,B015JL973A,4,2,5,0,0,0,0,1,18
38223,B015JL98HU,4,4,5,0,0,0,0,5,4
38224,B015JM8BWC,5,5,5,0,0,0,0,2,4
38225,B015JMMF9W,4,1,5,0,0,0,0,2,19
38226,B015JODBNE,4,1,5,0,0,0,0,2,5
38227,B015JQHI5O,3,1,5,0,0,0,0,4,47
38228,B015JUSC0A,4,3,5,0,0,0,0,3,4
38229,B015JUZ61S,4,1,5,0,0,0,0,13,15
38230,B015JW1YGC,4,4,5,0,0,0,0,4,14
38231,B015JWFOG8,5,5,5,0,0,0,0,3,5
38232,B015K3VZEQ,4,3,5,0,0,0,0,10,5
38233,B015K55V6M,4,4,5,0,0,0,0,5,3
38234,B015K7IJLO,4,2,5,0,0,0,0,23,14
38235,B015K7IJMI,4,3,5,0,0,0,0,11,7
38236,B015KBNAQO,4,1,5,0,0,0,0,2,33
38237,B015KDH9QO,5,5,5,0,0,0,0,2,2
38238,B015KESF2K,4,1,5,0,0,0,0,2,10
38239,B015KGSOYM,4,4,5,0,0,0,0,78,8
38240,B015KKB8DW,4,4,5,0,0,0,0,3,5
38241,B015KL3JPQ,3,1,5,0,0,0,0,3,31
38242,B015KNU98E,4,2,5,0,0,0,0,5,3
38243,B015KPFSNS,4,4,5,0,0,0,0,3,4
38244,B015KRGLG4,4,2,5,0,0,0,0,6,9
38245,B015KRMDSY,4,1,5,0,0,0,0,7,19
38246,B015KW9R4C,4,2,5,0,0,0,0,4,7
38247,B015L19OHM,4,1,5,0,0,0,0,9,12
38248,B015L26HFS,4,2,5,0,0,0,0,3,33
38249,B015L2R6XK,3,1,5,0,0,0,0,11,6
38250,B015L2R6Y4,3,1,5,0,0,0,0,2,3
38251,B015L2T3UE,5,5,5,0,0,0,0,11,10
38252,B015L44Z00,4,3,5,0,0,0,0,6,5
38253,B015L8XJB2,4,2,5,0,0,0,0,2,7
38254,B015L8XJE4,3,2,5,0,0,0,0,6,3
38255,B015LDRWUG,4,3,5,0,0,0,0,9,6
38256,B015LS3EBW,4,4,5,0,0,0,0,5,4
38257,B015LS8QGK,4,3,5,0,0,0,0,15,4
38258,B015LT9KJG,3,1,5,0,0,0,0,4,7
38259,B015LTAG2Q,4,1,5,0,0,0,0,4,35
38260,B015LTB666,5,5,5,0,0,0,0,35,3
38261,B015LU04OU,2,1,5,0,0,0,0,31,12
38262,B015LYGMKQ,4,4,5,0,0,0,0,2,5
38263,B015LZ89RO,3,1,5,0,0,0,0,2,4
38264,B015LZJJ1E,4,3,5,0,0,0,0,4,4
38265,B015M4EU8G,4,1,5,0,0,0,0,7,17
38266,B015M4XO2O,4,1,5,0,0,0,0,1,6
38267,B015M8TEUQ,4,3,5,0,0,0,0,29,4
38268,B015M8UXME,4,1,5,0,0,0,0,3,16
38269,B015MAG10U,4,1,5,0,0,0,0,16,23
38270,B015MCWGOI,4,1,5,0,0,0,0,3,5
38271,B015MHTEEI,4,3,5,0,0,0,0,4,6
38272,B015MIIBSM,3,1,5,0,0,0,0,4,14
38273,B015MIJ1WW,4,1,5,0,0,0,0,8,36
38274,B015MJLEUS,4,3,5,0,0,0,0,4,109
38275,B015MKSJQE,4,4,5,0,0,0,0,6,3
38276,B015MP4DUK,4,1,5,0,0,0,0,5,13
38277,B015MQIJFE,4,1,5,0,0,0,0,4,9
38278,B015MSJ69A,3,1,5,0,0,0,0,3,12
38279,B015MSKC98,4,1,5,0,0,0,0,3,72
38280,B015MTSB3Q,4,2,5,0,0,0,0,2,5
38281,B015MWLU8G,4,4,4,0,0,0,0,6,1
38282,B015MXDSBC,4,4,5,0,0,0,0,2,4
38283,B015MXSA3I,3,2,5,0,0,0,0,2,5
38284,B015MXSBYQ,4,2,5,0,0,0,0,3,9
38285,B015N3C3IA,5,5,5,0,0,0,0,1,3
38286,B015N3GKWU,4,1,5,0,0,0,0,2,104
